b,critic_loss,policy_loss,steps,walltime
1.0,2.7410393,0.0008696887,4374,234.80502200126648
1.0,2.7923822,0.00085418776,4375,234.8367440700531
1.0,2.744815,0.0007670453,4376,234.90017318725586
1.0,2.5645158,0.0008545539,4377,234.9556748867035
1.0,2.8175707,0.0008551811,4378,234.98796916007996
1.0,2.6217773,0.00088238757,4379,235.03828978538513
1.0,2.851591,0.0007627452,4380,235.0994954109192
1.0,2.618022,0.0010667804,4381,235.1352915763855
1.0,2.773351,0.0008141017,4382,235.1843023300171
1.0,2.653583,0.00079613546,4383,235.2489321231842
1.0,2.637815,0.00087652507,4384,235.2831962108612
1.0,2.7560258,0.0009469477,4385,235.34852361679077
1.0,2.7014053,0.00083400414,4386,235.40156197547913
1.0,2.7448347,0.00090649154,4387,235.46475315093994
1.0,2.8208995,0.0007788449,4388,235.52112889289856
1.0,2.6888227,0.0008116856,4389,235.5730595588684
1.0,2.7684493,0.0009484188,4390,235.6132206916809
1.0,2.8732688,0.0010283128,4391,235.6863934993744
1.0,2.566307,0.0008160456,4392,235.72827458381653
1.0,2.6068246,0.00072362117,4393,235.77592158317566
1.0,2.6903894,0.000863335,4394,235.84318780899048
1.0,2.586574,0.00087312225,4395,235.8994653224945
1.0,2.6966743,0.0007645422,4396,235.95650935173035
1.0,2.6522133,0.00069310964,4397,236.01209998130798
1.0,2.7198093,0.00078942295,4398,236.0619146823883
1.0,2.7504392,0.00087651133,4399,236.11245036125183
1.0,2.677712,0.0008355053,4400,236.16898345947266
1.0,2.7245617,0.0007549174,4401,236.21263933181763
1.0,2.6413765,0.00086117483,4402,236.25673460960388
1.0,2.683496,0.00093885127,4403,236.31987833976746
1.0,2.6596334,0.0009182666,4404,236.37463879585266
1.0,2.5669496,0.0007855421,4405,236.42719435691833
1.0,2.5279317,0.0008053789,4406,236.4771978855133
1.0,2.5873148,0.0007924005,4407,236.53909921646118
1.0,2.6310337,0.0008921743,4408,236.60055327415466
1.0,2.5231843,0.00082575774,4409,236.63821029663086
1.0,2.5086286,0.0009424379,4410,236.70519089698792
1.0,2.4921203,0.0008454251,4411,236.76109623908997
1.0,2.626616,0.0010810718,4412,236.81373476982117
1.0,2.6681905,0.0008615477,4413,236.84761762619019
1.0,2.635126,0.00063937367,4414,236.89237713813782
1.0,2.5925808,0.0010584501,4415,236.93849277496338
1.0,2.6545444,0.0010084973,4416,237.00665307044983
1.0,2.5120206,0.0009204288,4417,237.05732536315918
1.0,2.6595774,0.0008626888,4418,237.120929479599
1.0,2.6709726,0.0008640872,4419,237.15713167190552
1.0,2.6131885,0.00083891023,4420,237.22575497627258
1.0,2.6353693,0.0009020935,4421,237.2794303894043
1.0,2.6269922,0.0008589751,4422,237.3358929157257
1.0,2.5721037,0.000893082,4423,237.37129998207092
1.0,2.67086,0.00080553704,4424,237.44461464881897
1.0,2.5982006,0.0008554003,4425,237.48683834075928
1.0,2.604302,0.0007108315,4426,237.55520176887512
1.0,2.6661868,0.00078259804,4427,237.58909392356873
1.0,2.559323,0.0009930583,4428,237.6281554698944
1.0,2.5727162,0.00086654385,4429,237.68256211280823
1.0,2.7167733,0.00089855527,4430,237.73750281333923
1.0,2.5153675,0.0007943901,4431,237.77982687950134
1.0,2.548563,0.0008802231,4432,237.83542561531067
1.0,2.6925898,0.00092468946,4433,237.89101123809814
1.0,2.6049767,0.0008448747,4434,237.93643450737
1.0,2.621532,0.0007958877,4435,238.0033209323883
1.0,2.675912,0.0008995413,4436,238.06533074378967
1.0,2.5692782,0.0008437016,4437,238.10321521759033
1.0,2.731825,0.0008433118,4438,238.16977739334106
1.0,2.5613945,0.00089920074,4439,238.19810247421265
1.0,2.611725,0.0009776525,4440,238.269348859787
1.0,2.7476778,0.0008995427,4441,238.31021237373352
1.0,2.673821,0.00085845095,4442,238.35767221450806
1.0,2.6636662,0.0010014063,4443,238.40789532661438
1.0,2.8168256,0.00094551145,4444,238.46713089942932
1.0,2.5583746,0.0010631725,4445,238.51635003089905
1.0,2.5990477,0.00090132334,4446,238.55391788482666
1.0,2.7211359,0.0011058941,4447,238.61239171028137
1.0,2.6663759,0.0009848215,4448,238.65179824829102
1.0,2.7201943,0.00094260415,4449,238.6997082233429
1.0,2.5670066,0.00087275903,4450,238.7501425743103
1.0,2.7385032,0.0010184239,4451,238.79959344863892
1.0,2.6539168,0.00085172075,4452,238.86120128631592
1.0,2.6198592,0.0008182755,4453,238.91868615150452
1.0,2.6822972,0.0007373743,4454,238.97779250144958
1.0,2.6341558,0.0009881366,4455,239.0307400226593
1.0,2.690165,0.0008038703,4456,239.08779096603394
1.0,2.5800104,0.0008014556,4457,239.14021849632263
1.0,2.7653308,0.00077298936,4458,239.1931734085083
1.0,2.6071765,0.0008378242,4459,239.24056005477905
1.0,2.577842,0.0009147118,4460,239.30217123031616
1.0,2.6821225,0.0010828678,4461,239.35304379463196
1.0,2.6744971,0.0010405798,4462,239.3825922012329
1.0,2.5793612,0.00083115057,4463,239.45899271965027
1.0,2.5323198,0.000717507,4464,239.50700640678406
1.0,2.693472,0.0009526168,4465,239.56071257591248
1.0,2.5711882,0.0009141402,4466,239.59940934181213
1.0,2.458476,0.0010479767,4467,239.6628074645996
1.0,2.568685,0.0011096955,4468,239.71947526931763
1.0,2.720837,0.0008841427,4469,239.7603497505188
1.0,2.5063043,0.0008538159,4470,239.825368642807
1.0,2.6946683,0.0010900996,4471,239.87570548057556
1.0,2.5178378,0.0011743681,4472,239.9295814037323
1.0,2.6484127,0.0011455899,4473,239.98616123199463
1.0,2.6647158,0.0008313942,4474,240.0412380695343
1.0,2.7134075,0.0011818442,4475,240.0774278640747
1.0,2.5997372,0.0010098031,4476,240.12979698181152
1.0,2.8373582,0.0011101027,4477,240.19432592391968
1.0,2.629179,0.0010495809,4478,240.25133848190308
1.0,2.7326121,0.0006601134,4479,240.28572249412537
1.0,2.706866,0.001061716,4480,240.32690000534058
1.0,2.5790842,0.0008221321,4481,240.3823914527893
1.0,2.5812025,0.00076183386,4482,240.44985437393188
1.0,2.590943,0.0011431766,4483,240.49846720695496
1.0,2.603683,0.00063480675,4484,240.52722477912903
1.0,2.6787565,0.0007820373,4485,240.57615518569946
1.0,2.5879817,0.000852528,4486,240.63662600517273
1.0,2.6549835,0.0007260254,4487,240.67060542106628
1.0,2.5909257,0.0008431371,4488,240.7406508922577
1.0,2.5309172,0.00077992864,4489,240.78852701187134
1.0,2.6261842,0.00060977874,4490,240.8309121131897
1.0,2.6433723,0.000849432,4491,240.89699816703796
1.0,2.719601,0.0010415943,4492,240.92950654029846
1.0,2.637936,0.0006835048,4493,240.9920938014984
1.0,2.562374,0.00097482523,4494,241.0562300682068
1.0,2.5756834,0.00075981434,4495,241.10408782958984
1.0,2.7053404,0.00092494884,4496,241.16020488739014
1.0,2.6510277,0.00088472525,4497,241.21603441238403
1.0,2.5198743,0.000682621,4498,241.27431797981262
1.0,2.5491688,0.0008526916,4499,241.3139932155609
1.0,2.5463922,0.0007024517,4500,241.38117837905884
1.0,2.484949,0.0008089913,4501,241.42117047309875
1.0,2.5658202,0.00071320083,4502,241.48219633102417
1.0,2.6956356,0.0008795429,4503,241.50976848602295
1.0,2.8992343,0.0007759299,4504,241.56129121780396
1.0,2.6092508,0.0008739573,4505,241.6282560825348
1.0,2.447937,0.00074866734,4506,241.6608109474182
1.0,2.53763,0.0006814284,4507,241.70222687721252
1.0,2.6979568,0.0007757538,4508,241.77109289169312
1.0,2.4865465,0.0007397098,4509,241.80628514289856
1.0,2.4365468,0.0007691438,4510,241.86323857307434
1.0,2.5945077,0.00065458857,4511,241.9272449016571
1.0,2.4648051,0.0009303994,4512,241.97635674476624
1.0,2.6281595,0.0008359863,4513,242.01555109024048
1.0,2.5842073,0.0007321044,4514,242.0828845500946
1.0,2.6880074,0.0007288145,4515,242.11808156967163
1.0,2.5468233,0.00080626394,4516,242.16856169700623
1.0,2.5566435,0.0005665798,4517,242.22845196723938
1.0,2.626676,0.00092136767,4518,242.27894139289856
1.0,2.6570542,0.0009063885,4519,242.33847951889038
1.0,2.5254326,0.00066759135,4520,242.3880341053009
1.0,2.6759336,0.00085819606,4521,242.43655920028687
1.0,2.6575832,0.0006829371,4522,242.48638105392456
1.0,2.4548063,0.00076184695,4523,242.54241299629211
1.0,2.6940782,0.00079068483,4524,242.57809591293335
1.0,2.5510406,0.0010029873,4525,242.64925336837769
1.0,2.5102625,0.00069594587,4526,242.70133543014526
1.0,2.5787137,0.0007773744,4527,242.75961422920227
1.0,2.8018873,0.00084982655,4528,242.80730652809143
1.0,2.7790408,0.00091462873,4529,242.8423457145691
1.0,2.5418885,0.0006797332,4530,242.89762330055237
1.0,2.653335,0.000746181,4531,242.96190214157104
1.0,2.5542507,0.00092075206,4532,243.0059518814087
1.0,2.6696842,0.00076200644,4533,243.07889914512634
1.0,2.5574574,0.0007685906,4534,243.12731289863586
1.0,2.5262556,0.0009727629,4535,243.20050859451294
1.0,2.4787235,0.0006119247,4536,243.23726558685303
1.0,2.7186391,0.00069185864,4537,243.31473016738892
1.0,2.6587923,0.00096104416,4538,243.35608673095703
1.0,2.4533088,0.00080247084,4539,243.4263346195221
1.0,2.5902977,0.0007427706,4540,243.46712374687195
1.0,2.6301703,0.0009361439,4541,243.52576112747192
1.0,2.4930744,0.0007808706,4542,243.5870406627655
1.0,2.5831337,0.0007288066,4543,243.64532494544983
1.0,2.5628915,0.00084618543,4544,243.70035600662231
1.0,2.4978209,0.0008009359,4545,243.75205278396606
1.0,2.6047318,0.0009008951,4546,243.8091835975647
1.0,2.437176,0.0006536487,4547,243.836731672287
1.0,2.699608,0.0008145953,4548,243.91061329841614
1.0,2.7592366,0.0010140305,4549,243.9713990688324
1.0,2.5468893,0.00078941416,4550,244.02716445922852
1.0,2.537621,0.00079946796,4551,244.06858372688293
1.0,2.5248046,0.0007908659,4552,244.13246250152588
1.0,2.551639,0.0008594025,4553,244.2000172138214
1.0,2.6792307,0.0007731253,4554,244.23893356323242
1.0,2.597863,0.00081047893,4555,244.28939390182495
1.0,2.6715045,0.0006735327,4556,244.35055470466614
1.0,2.7066941,0.0008093502,4557,244.419029712677
1.0,2.5724664,0.000653353,4558,244.4627501964569
1.0,2.7194598,0.00085273694,4559,244.5136833190918
1.0,2.555468,0.0007486098,4560,244.58846783638
1.0,2.5017624,0.00090647273,4561,244.64559388160706
1.0,2.5030732,0.00080633006,4562,244.689861536026
1.0,2.4663353,0.00074294594,4563,244.73416686058044
1.0,2.4842777,0.00072297495,4564,244.81102061271667
1.0,2.555668,0.0009915624,4565,244.8584761619568
1.0,2.5727007,0.0006957378,4566,244.90863966941833
1.0,2.640037,0.0009751051,4567,244.97965049743652
1.0,2.4798617,0.0007225031,4568,245.05664348602295
1.0,2.5944557,0.0008008345,4569,245.11785197257996
1.0,2.5687273,0.0008345424,4570,245.1659767627716
1.0,2.5001981,0.00074295327,4571,245.23654222488403
1.0,2.552809,0.0007242025,4572,245.2906355857849
1.0,2.562141,0.00068560836,4573,245.34872221946716
1.0,2.5293114,0.0008799776,4574,245.41469144821167
1.0,2.5477915,0.00072920445,4575,245.46787309646606
1.0,2.5835454,0.00079730677,4576,245.5429666042328
1.0,2.521464,0.00069865526,4577,245.59032583236694
1.0,2.5718982,0.0010024034,4578,245.63010787963867
1.0,2.5689905,0.00071159465,4579,245.71235179901123
1.0,2.5613117,0.0007569545,4580,245.74930119514465
1.0,2.5286841,0.0010377367,4581,245.81516909599304
1.0,2.652389,0.0007246593,4582,245.86603355407715
1.0,2.6564384,0.0008374091,4583,245.90711426734924
1.0,2.5244946,0.0007562825,4584,245.96061992645264
1.0,2.6110017,0.00070124277,4585,246.03535103797913
1.0,2.6859853,0.0009332694,4586,246.10129618644714
1.0,2.7363472,0.000834256,4587,246.17162775993347
1.0,2.573378,0.0008413995,4588,246.26006269454956
1.0,2.5311174,0.0008398177,4589,246.34272742271423
1.0,2.5798337,0.0007903785,4590,246.39224791526794
1.0,2.837551,0.0009826872,4591,246.44044828414917
1.0,2.5034554,0.0007698711,4592,246.51295614242554
1.0,2.4871461,0.0008402037,4593,246.57002639770508
1.0,2.714224,0.00089927926,4594,246.63085412979126
1.0,2.6363835,0.00078873226,4595,246.68050265312195
1.0,2.5831165,0.00076761085,4596,246.7304813861847
1.0,2.6392152,0.00084158086,4597,246.77924799919128
1.0,2.5323353,0.001014099,4598,246.81433653831482
1.0,2.4331846,0.00081483484,4599,246.87756085395813
1.0,2.591527,0.0007334574,4600,246.92222619056702
1.0,2.3526561,0.00084267807,4601,246.97748827934265
1.0,2.5124958,0.00071970973,4602,247.01370096206665
1.0,2.4887705,0.00080153515,4603,247.0697898864746
1.0,2.416139,0.0009632569,4604,247.12770342826843
1.0,2.5474846,0.0008094009,4605,247.16917085647583
1.0,2.5191972,0.00094988936,4606,247.24463319778442
1.0,2.3794372,0.0008035441,4607,247.3053958415985
1.0,2.4593768,0.0010086437,4608,247.36096715927124
1.0,2.5076551,0.0010722462,4609,247.4197118282318
1.0,2.5357454,0.0009639292,4610,247.46529126167297
1.0,2.5988944,0.0009476303,4611,247.5273060798645
1.0,2.4357913,0.00091672793,4612,247.57724523544312
1.0,2.4073505,0.00078416965,4613,247.61847233772278
1.0,2.480115,0.00083120586,4614,247.6703860759735
1.0,2.4135032,0.00092196435,4615,247.7229688167572
1.0,2.6954238,0.0009043429,4616,247.7886848449707
1.0,2.5893815,0.000758149,4617,247.83351349830627
1.0,2.3925116,0.0009198056,4618,247.8738775253296
1.0,2.606833,0.00090602646,4619,247.94074511528015
1.0,2.598311,0.00076946744,4620,247.98500084877014
1.0,2.5961552,0.00091062026,4621,248.05252170562744
1.0,2.5214417,0.0010388822,4622,248.0849781036377
1.0,2.5040903,0.00087669457,4623,248.14627408981323
1.0,2.507803,0.0009532773,4624,248.2045283317566
1.0,2.6130872,0.001109994,4625,248.25860404968262
1.0,2.5363567,0.0008144801,4626,248.29085493087769
1.0,2.54958,0.0007217891,4627,248.3469421863556
1.0,2.4073613,0.0008380499,4628,248.42278790473938
1.0,2.5099664,0.0007295728,4629,248.45843648910522
1.0,2.3358047,0.0006814725,4630,248.51304078102112
1.0,2.5109448,0.00065850466,4631,248.56288313865662
1.0,2.4789736,0.00065226207,4632,248.63446378707886
1.0,2.4986117,0.00074169686,4633,248.67168498039246
1.0,2.46339,0.00068792485,4634,248.72601175308228
1.0,2.4208958,0.0008832315,4635,248.79399466514587
1.0,2.633319,0.00073171116,4636,248.83914017677307
1.0,2.582195,0.00084279437,4637,248.88744616508484
1.0,2.633862,0.00069913844,4638,248.95871877670288
1.0,2.5107453,0.0007020695,4639,248.99554228782654
1.0,2.5755496,0.00071997993,4640,249.06440019607544
1.0,2.5322533,0.0008861093,4641,249.12168526649475
1.0,2.4382586,0.0008326908,4642,249.16312742233276
1.0,2.6505692,0.00081314583,4643,249.22651052474976
1.0,2.4853787,0.0006890969,4644,249.28175520896912
1.0,2.590602,0.0008297397,4645,249.32024884223938
1.0,2.4815938,0.0008740734,4646,249.39085125923157
1.0,2.6171577,0.0008451367,4647,249.44471192359924
1.0,2.4393585,0.00079362415,4648,249.47713255882263
1.0,2.4944937,0.0008225113,4649,249.53824138641357
1.0,2.5052044,0.0007772111,4650,249.606609582901
1.0,2.4941628,0.00075467274,4651,249.6590495109558
1.0,2.4860978,0.0006613834,4652,249.71569156646729
1.0,2.4243858,0.00069830095,4653,249.75189638137817
1.0,2.4326577,0.00079904916,4654,249.80520105361938
1.0,2.5841253,0.00070642633,4655,249.85210585594177
1.0,2.5370004,0.0005672564,4656,249.89215350151062
1.0,2.726923,0.00090645236,4657,249.93579864501953
1.0,2.4104245,0.00068281556,4658,249.99294638633728
1.0,2.5443482,0.0009385036,4659,250.03922724723816
1.0,2.5845702,0.00088976265,4660,250.10901403427124
1.0,2.4521325,0.0008373657,4661,250.14903450012207
1.0,2.4725733,0.0007579209,4662,250.19098138809204
1.0,2.639193,0.0009378369,4663,250.24550867080688
1.0,2.3870373,0.00077494606,4664,250.32189321517944
1.0,2.4590821,0.00082367193,4665,250.3718662261963
1.0,2.7873423,0.0010721065,4666,250.4119052886963
1.0,2.6256127,0.00070981064,4667,250.47254705429077
1.0,2.5106044,0.0006783979,4668,250.53185296058655
1.0,2.5567653,0.000959177,4669,250.58884572982788
1.0,2.5502405,0.0007772719,4670,250.61656975746155
1.0,2.4856205,0.00060830783,4671,250.6622018814087
1.0,2.3565826,0.0007459999,4672,250.73330855369568
1.0,2.4181066,0.0007207966,4673,250.77192282676697
1.0,2.7900882,0.0007722957,4674,250.82656121253967
1.0,2.4962306,0.00096428284,4675,250.87193322181702
1.0,2.477162,0.00073554326,4676,250.92421007156372
1.0,2.5502245,0.0007575531,4677,250.99088501930237
1.0,2.4621816,0.0010063773,4678,251.05085635185242
1.0,2.55062,0.0008156442,4679,251.1169695854187
1.0,2.70993,0.0007868619,4680,251.15519428253174
1.0,2.5760338,0.0009224773,4681,251.2343909740448
1.0,2.4746547,0.00080416276,4682,251.27228260040283
1.0,2.4146442,0.0009858772,4683,251.33664417266846
1.0,2.4780042,0.00089178234,4684,251.42109203338623
1.0,2.6032727,0.0006998205,4685,251.50247311592102
1.0,2.5778651,0.0009601895,4686,251.56527376174927
1.0,2.4121263,0.000856312,4687,251.61678314208984
1.0,2.4792838,0.00078116433,4688,251.6892864704132
1.0,2.5667872,0.0008144582,4689,251.74608874320984
1.0,2.4490867,0.00066933886,4690,251.80093789100647
1.0,2.6086507,0.0010905756,4691,251.85829496383667
1.0,2.435515,0.00089441385,4692,251.9234972000122
1.0,2.4138165,0.0009221417,4693,251.9658510684967
1.0,2.5252097,0.0008122548,4694,252.04683828353882
1.0,2.5018182,0.00075081096,4695,252.11557531356812
1.0,2.6243644,0.0008613876,4696,252.16077542304993
1.0,2.5231056,0.0007673161,4697,252.23006105422974
1.0,2.6034694,0.0008906441,4698,252.29388689994812
1.0,2.5512018,0.00074827485,4699,252.3427219390869
1.0,2.6011996,0.0008046645,4700,252.41227555274963
1.0,2.5364606,0.00069865346,4701,252.49886322021484
1.0,2.6250505,0.0009886671,4702,252.5604124069214
1.0,2.6590366,0.0008856985,4703,252.62660813331604
1.0,2.605367,0.0008813824,4704,252.6841275691986
1.0,2.478737,0.0007430569,4705,252.749858379364
1.0,2.6743643,0.0009657949,4706,252.81058406829834
1.0,2.5590608,0.00081599934,4707,252.84502482414246
1.0,2.5721483,0.0009966374,4708,252.8977768421173
1.0,2.6543581,0.0008116617,4709,252.96225810050964
1.0,2.598716,0.0008980521,4710,252.99809908866882
1.0,2.5458653,0.0007412062,4711,253.06811022758484
1.0,2.5565538,0.0009955247,4712,253.1249542236328
1.0,2.4595182,0.00095034845,4713,253.16230273246765
1.0,2.4746225,0.0008193736,4714,253.2232117652893
1.0,2.599849,0.00072052865,4715,253.27802205085754
1.0,2.5436234,0.0007986672,4716,253.32904028892517
1.0,2.5471168,0.0009449657,4717,253.3783187866211
1.0,2.6112697,0.0008911835,4718,253.41971969604492
1.0,2.566246,0.0008463239,4719,253.47002935409546
1.0,2.6734123,0.0007772664,4720,253.54032039642334
1.0,2.5152345,0.0006311853,4721,253.60071635246277
1.0,2.4762685,0.00069397164,4722,253.64920496940613
1.0,2.6127777,0.0011546538,4723,253.71048045158386
1.0,2.6717186,0.0008745912,4724,253.76777601242065
1.0,2.4941068,0.0008864401,4725,253.804669380188
1.0,2.6992106,0.0007363267,4726,253.8513309955597
1.0,2.526269,0.0010316425,4727,253.92112374305725
1.0,2.58856,0.00092864304,4728,253.95835185050964
1.0,2.6051588,0.0011362745,4729,254.0357265472412
1.0,2.5057662,0.00081327854,4730,254.08974838256836
1.0,2.6759999,0.0008950671,4731,254.1432557106018
1.0,2.7860818,0.0008645811,4732,254.18995237350464
1.0,2.526814,0.0008860048,4733,254.2466459274292
1.0,2.643262,0.0008044543,4734,254.30938935279846
1.0,2.7118144,0.00096121244,4735,254.3612883090973
1.0,2.5824459,0.00095287396,4736,254.43321871757507
1.0,2.6558895,0.0010456599,4737,254.47259616851807
1.0,2.4500303,0.00087236025,4738,254.54903507232666
1.0,2.556379,0.0010660555,4739,254.60908102989197
1.0,2.5287333,0.00084727193,4740,254.6694552898407
1.0,2.5636096,0.0011458792,4741,254.7271077632904
1.0,2.5458138,0.00088896416,4742,254.78404235839844
1.0,2.68587,0.0012367618,4743,254.840656042099
1.0,2.592138,0.00078213005,4744,254.8824815750122
1.0,2.6401258,0.00082135014,4745,254.95393228530884
1.0,2.5791242,0.0008211531,4746,255.0039348602295
1.0,2.6239395,0.0012316102,4747,255.04049253463745
1.0,2.640257,0.00085132837,4748,255.11094093322754
1.0,2.5153275,0.0009030292,4749,255.14426398277283
1.0,2.636984,0.0007879906,4750,255.21391415596008
1.0,2.4712656,0.0008400465,4751,255.25838708877563
1.0,2.5007758,0.0008569721,4752,255.29527401924133
1.0,2.6614566,0.00068103324,4753,255.3693926334381
1.0,2.5044372,0.00087996677,4754,255.40861535072327
1.0,2.641222,0.0008660123,4755,255.4848988056183
1.0,2.7311313,0.00092975027,4756,255.52589464187622
1.0,2.6088436,0.0007821048,4757,255.58762121200562
1.0,2.602302,0.0008582964,4758,255.6407332420349
1.0,2.6495476,0.0011284442,4759,255.67533826828003
1.0,2.5079505,0.00090098695,4760,255.72688341140747
1.0,2.6134887,0.00076085556,4761,255.77524256706238
1.0,2.6951141,0.0008406507,4762,255.84268712997437
1.0,2.4357078,0.0008210512,4763,255.87843489646912
1.0,2.5821784,0.000777885,4764,255.94099187850952
1.0,2.6625757,0.0008534437,4765,255.97370600700378
1.0,2.4694886,0.0009475748,4766,256.0255300998688
1.0,2.5227146,0.0008361303,4767,256.09452986717224
1.0,2.4244742,0.0009831041,4768,256.1403443813324
1.0,2.5481534,0.0010285903,4769,256.1882803440094
1.0,2.4946089,0.0008414064,4770,256.2294466495514
1.0,2.6287408,0.0010795408,4771,256.29530906677246
1.0,2.675591,0.0009559402,4772,256.36489963531494
1.0,2.4705489,0.0008698171,4773,256.4243633747101
1.0,2.6301775,0.0010219441,4774,256.49767422676086
1.0,2.6172473,0.0009831382,4775,256.55615615844727
1.0,2.6010685,0.000819115,4776,256.6125569343567
1.0,2.5304008,0.00096730347,4777,256.6469557285309
1.0,2.4800887,0.0011348722,4778,256.6996531486511
1.0,2.5650344,0.001000506,4779,256.74341678619385
1.0,2.485652,0.0009954891,4780,256.80941557884216
1.0,2.4298801,0.00093304424,4781,256.8606026172638
1.0,2.613661,0.0013361953,4782,256.91368556022644
1.0,2.6309001,0.0010226681,4783,256.96814608573914
1.0,2.5572596,0.0014037911,4784,257.02123403549194
1.0,2.6878204,0.0010684374,4785,257.08733224868774
1.0,2.5440328,0.0009792295,4786,257.1438031196594
1.0,2.682485,0.0010418238,4787,257.17841696739197
1.0,2.517014,0.0011486097,4788,257.2339334487915
1.0,2.5355124,0.0010371321,4789,257.2946426868439
1.0,2.4930048,0.0010831658,4790,257.3545196056366
1.0,2.542301,0.0011346852,4791,257.40700459480286
1.0,2.4855552,0.0009803108,4792,257.46307349205017
1.0,2.4817095,0.001270018,4793,257.5045168399811
1.0,2.6035266,0.0010753496,4794,257.57010078430176
1.0,2.5191188,0.0012032135,4795,257.60623002052307
1.0,2.5873227,0.0010842159,4796,257.6547601222992
1.0,2.5713434,0.001149022,4797,257.72557258605957
1.0,2.711027,0.0010359797,4798,257.75371289253235
1.0,2.6428268,0.0013283392,4799,257.8217468261719
1.0,2.5855079,0.0012751621,4800,257.87426137924194
1.0,2.4866648,0.0011094694,4801,257.91438269615173
1.0,2.6124403,0.0011050919,4802,257.9643294811249
1.0,2.5266204,0.001137886,4803,258.00411891937256
1.0,2.7048328,0.0010706536,4804,258.06983757019043
1.0,2.6711776,0.0011538754,4805,258.11117601394653
1.0,2.5528536,0.0015079104,4806,258.1809723377228
1.0,2.6373787,0.0011955629,4807,258.2330641746521
1.0,2.5456023,0.0011070045,4808,258.2873158454895
1.0,2.5543385,0.0011357709,4809,258.3294279575348
1.0,2.7997825,0.0012304753,4810,258.4059076309204
1.0,2.6151633,0.0012796448,4811,258.45173263549805
1.0,2.5378146,0.0011134275,4812,258.5082676410675
1.0,2.619537,0.0012635933,4813,258.556937456131
1.0,2.6046834,0.0013376244,4814,258.59499287605286
1.0,2.6013114,0.001135635,4815,258.6630210876465
1.0,2.6530383,0.0014624458,4816,258.71330523490906
1.0,2.629413,0.0011726639,4817,258.7491834163666
1.0,2.4828873,0.0011462866,4818,258.81899857521057
1.0,2.636253,0.001302505,4819,258.8735535144806
1.0,2.648725,0.0014837356,4820,258.9281277656555
1.0,2.667646,0.0012159093,4821,258.9572169780731
1.0,2.681459,0.0012084343,4822,259.00529408454895
1.0,2.6195648,0.0013714145,4823,259.0751967430115
1.0,2.6969743,0.0013759468,4824,259.12550497055054
1.0,2.6900105,0.0015948565,4825,259.1815233230591
1.0,2.6092632,0.001136083,4826,259.240793466568
1.0,2.6846933,0.0012236239,4827,259.2921588420868
1.0,2.600472,0.0013366942,4828,259.3452262878418
1.0,2.450168,0.0011185148,4829,259.4051876068115
1.0,2.6592107,0.0014083846,4830,259.45709776878357
1.0,2.5602753,0.0011975227,4831,259.50806879997253
1.0,2.5604825,0.0009981373,4832,259.56637954711914
1.0,2.680027,0.0011529619,4833,259.62416887283325
1.0,2.6132479,0.0010308254,4834,259.67082238197327
1.0,2.6316562,0.0010827181,4835,259.7305393218994
1.0,2.5799172,0.00089706475,4836,259.7818491458893
1.0,2.8323975,0.0011884546,4837,259.8335518836975
1.0,2.602866,0.0010196641,4838,259.8870801925659
1.0,2.626145,0.0010879722,4839,259.92351937294006
1.0,2.7034998,0.0009787038,4840,259.9881284236908
1.0,2.5763936,0.0009605123,4841,260.04683208465576
1.0,2.6795328,0.0010378533,4842,260.09278655052185
1.0,2.5502405,0.0009937439,4843,260.16299510002136
1.0,2.642441,0.0012197052,4844,260.21810507774353
1.0,2.6945035,0.0010068424,4845,260.2773051261902
1.0,2.6189783,0.0013750996,4846,260.31236934661865
1.0,2.6436467,0.0012186351,4847,260.35787296295166
1.0,2.6716626,0.0011550824,4848,260.4276089668274
1.0,2.4138076,0.0010772124,4849,260.47698998451233
1.0,2.5764723,0.0012026472,4850,260.53876972198486
1.0,2.6351285,0.0011386935,4851,260.57565116882324
1.0,2.6101258,0.0012351631,4852,260.64093947410583
1.0,2.5044992,0.000977915,4853,260.69796109199524
1.0,2.6369033,0.0011756141,4854,260.7559263706207
1.0,2.623012,0.0011891611,4855,260.8111572265625
1.0,2.632449,0.001186121,4856,260.8603105545044
1.0,2.6232586,0.0011847906,4857,260.8992238044739
1.0,2.5936852,0.0014000889,4858,260.9737982749939
1.0,2.6579943,0.0011032426,4859,261.0117697715759
1.0,2.661389,0.0010765122,4860,261.08155846595764
1.0,2.6467657,0.0013769935,4861,261.13834142684937
1.0,2.6998057,0.0012091027,4862,261.20067405700684
1.0,2.5656724,0.0010217036,4863,261.26399087905884
1.0,2.550084,0.0010222504,4864,261.29999136924744
1.0,2.4987195,0.0012291213,4865,261.3503761291504
1.0,2.5903702,0.0009784045,4866,261.402462720871
1.0,2.634087,0.0011396728,4867,261.43952536582947
1.0,2.7167633,0.0012020195,4868,261.50758361816406
1.0,2.5726051,0.0012142672,4869,261.56488394737244
1.0,2.7615645,0.0010680056,4870,261.6222698688507
1.0,2.4782705,0.00094551034,4871,261.6616699695587
1.0,2.5348,0.0010166395,4872,261.7327723503113
1.0,2.667419,0.001309858,4873,261.7864603996277
1.0,2.709706,0.0012886914,4874,261.83888030052185
1.0,2.6889703,0.0011993798,4875,261.8958718776703
1.0,2.5896978,0.0010571837,4876,261.95157766342163
1.0,2.701917,0.0010457641,4877,262.0040397644043
